latent_path,track_id,slice_id,genre_id,split
data/processed_latents/1681_1.pt,1681,1,5,train
data/processed_latents/1681_2.pt,1681,2,5,train
data/processed_latents/1682_0.pt,1682,0,5,train
data/processed_latents/1682_1.pt,1682,1,5,train
data/processed_latents/1682_2.pt,1682,2,5,train
data/processed_latents/1683_0.pt,1683,0,5,train
data/processed_latents/1683_1.pt,1683,1,5,train
data/processed_latents/1683_2.pt,1683,2,5,train
data/processed_latents/1684_0.pt,1684,0,5,train
data/processed_latents/1684_1.pt,1684,1,5,train
data/processed_latents/1684_2.pt,1684,2,5,train
data/processed_latents/1685_0.pt,1685,0,5,train
data/processed_latents/1685_1.pt,1685,1,5,train
data/processed_latents/1685_2.pt,1685,2,5,train
data/processed_latents/1686_0.pt,1686,0,5,train
data/processed_latents/1686_1.pt,1686,1,5,train
data/processed_latents/1686_2.pt,1686,2,5,train
data/processed_latents/1687_0.pt,1687,0,5,train
data/processed_latents/1687_1.pt,1687,1,5,train
data/processed_latents/1687_2.pt,1687,2,5,train
data/processed_latents/1688_0.pt,1688,0,5,test
data/processed_latents/1688_1.pt,1688,1,5,test
data/processed_latents/1688_2.pt,1688,2,5,test
data/processed_latents/1689_0.pt,1689,0,5,train
data/processed_latents/1689_1.pt,1689,1,5,train
data/processed_latents/1689_2.pt,1689,2,5,train
data/processed_latents/1701_0.pt,1701,0,2,train
data/processed_latents/1701_1.pt,1701,1,2,train
data/processed_latents/1701_2.pt,1701,2,2,train
data/processed_latents/1702_0.pt,1702,0,2,train
data/processed_latents/1702_1.pt,1702,1,2,train
data/processed_latents/1702_2.pt,1702,2,2,train
data/processed_latents/1703_0.pt,1703,0,2,train
data/processed_latents/1703_1.pt,1703,1,2,train
data/processed_latents/1703_2.pt,1703,2,2,train
data/processed_latents/1704_0.pt,1704,0,2,train
data/processed_latents/1704_1.pt,1704,1,2,train
data/processed_latents/1704_2.pt,1704,2,2,train
data/processed_latents/1706_0.pt,1706,0,7,train
data/processed_latents/1706_1.pt,1706,1,7,train
data/processed_latents/1706_2.pt,1706,2,7,train
data/processed_latents/1720_0.pt,1720,0,7,train
data/processed_latents/1720_1.pt,1720,1,7,train
data/processed_latents/1720_2.pt,1720,2,7,train
data/processed_latents/1732_0.pt,1732,0,1,train
data/processed_latents/1732_1.pt,1732,1,1,train
data/processed_latents/1732_2.pt,1732,2,1,train
data/processed_latents/1733_0.pt,1733,0,1,test
data/processed_latents/1733_1.pt,1733,1,1,test
data/processed_latents/1733_2.pt,1733,2,1,test
data/processed_latents/1735_0.pt,1735,0,1,train
data/processed_latents/1735_1.pt,1735,1,1,train
data/processed_latents/1735_2.pt,1735,2,1,train
data/processed_latents/1736_0.pt,1736,0,1,train
data/processed_latents/1736_1.pt,1736,1,1,train
data/processed_latents/1736_2.pt,1736,2,1,train
data/processed_latents/1883_0.pt,1883,0,7,train
data/processed_latents/1883_1.pt,1883,1,7,train
data/processed_latents/1883_2.pt,1883,2,7,train
data/processed_latents/1891_0.pt,1891,0,7,train
data/processed_latents/1891_1.pt,1891,1,7,train
data/processed_latents/1891_2.pt,1891,2,7,train
data/processed_latents/1893_0.pt,1893,0,2,train
data/processed_latents/1893_1.pt,1893,1,2,train
data/processed_latents/1893_2.pt,1893,2,2,train
data/processed_latents/1924_0.pt,1924,0,2,val
data/processed_latents/1924_1.pt,1924,1,2,val
data/processed_latents/1924_2.pt,1924,2,2,val
data/processed_latents/1925_0.pt,1925,0,2,train
data/processed_latents/1925_1.pt,1925,1,2,train
data/processed_latents/1925_2.pt,1925,2,2,train
data/processed_latents/1929_0.pt,1929,0,1,train
data/processed_latents/1929_1.pt,1929,1,1,train
data/processed_latents/1929_2.pt,1929,2,1,train
data/processed_latents/1930_0.pt,1930,0,7,train
data/processed_latents/1930_1.pt,1930,1,7,train
data/processed_latents/1930_2.pt,1930,2,7,train
data/processed_latents/2012_0.pt,2012,0,1,train
data/processed_latents/2012_1.pt,2012,1,1,train
data/processed_latents/2012_2.pt,2012,2,1,train
data/processed_latents/2096_0.pt,2096,0,1,test
data/processed_latents/2096_1.pt,2096,1,1,test
data/processed_latents/2096_2.pt,2096,2,1,test
data/processed_latents/2097_0.pt,2097,0,2,train
data/processed_latents/2097_1.pt,2097,1,2,train
data/processed_latents/2097_2.pt,2097,2,2,train
data/processed_latents/2099_0.pt,2099,0,6,train
data/processed_latents/2099_1.pt,2099,1,6,train
data/processed_latents/2099_2.pt,2099,2,6,train
data/processed_latents/3263_0.pt,3263,0,2,train
data/processed_latents/3263_1.pt,3263,1,2,train
data/processed_latents/3263_2.pt,3263,2,2,train
data/processed_latents/3264_0.pt,3264,0,2,train
data/processed_latents/3264_1.pt,3264,1,2,train
data/processed_latents/3264_2.pt,3264,2,2,train
data/processed_latents/3265_0.pt,3265,0,2,val
data/processed_latents/3265_1.pt,3265,1,2,val
data/processed_latents/3265_2.pt,3265,2,2,val
data/processed_latents/3266_0.pt,3266,0,2,val
data/processed_latents/3266_1.pt,3266,1,2,val
data/processed_latents/3266_2.pt,3266,2,2,val
data/processed_latents/3270_0.pt,3270,0,2,test
data/processed_latents/3270_1.pt,3270,1,2,test
data/processed_latents/3270_2.pt,3270,2,2,test
data/processed_latents/3271_0.pt,3271,0,2,test
data/processed_latents/3271_1.pt,3271,1,2,test
data/processed_latents/3271_2.pt,3271,2,2,test
data/processed_latents/3272_0.pt,3272,0,2,train
data/processed_latents/3272_1.pt,3272,1,2,train
data/processed_latents/3272_2.pt,3272,2,2,train
data/processed_latents/3273_0.pt,3273,0,2,train
data/processed_latents/3273_1.pt,3273,1,2,train
data/processed_latents/3273_2.pt,3273,2,2,train
data/processed_latents/3274_0.pt,3274,0,2,test
data/processed_latents/3274_1.pt,3274,1,2,test
data/processed_latents/3274_2.pt,3274,2,2,test
data/processed_latents/3492_0.pt,3492,0,7,train
data/processed_latents/3492_1.pt,3492,1,7,train
data/processed_latents/3492_2.pt,3492,2,7,train
data/processed_latents/3532_0.pt,3532,0,6,train
data/processed_latents/3532_1.pt,3532,1,6,train
data/processed_latents/3532_2.pt,3532,2,6,train
data/processed_latents/3533_0.pt,3533,0,6,test
data/processed_latents/3533_1.pt,3533,1,6,test
data/processed_latents/3533_2.pt,3533,2,6,test
data/processed_latents/3534_0.pt,3534,0,6,train
data/processed_latents/3534_1.pt,3534,1,6,train
data/processed_latents/3534_2.pt,3534,2,6,train
data/processed_latents/3535_0.pt,3535,0,6,train
data/processed_latents/3535_1.pt,3535,1,6,train
data/processed_latents/3535_2.pt,3535,2,6,train
data/processed_latents/3537_0.pt,3537,0,6,train
data/processed_latents/3537_1.pt,3537,1,6,train
data/processed_latents/3537_2.pt,3537,2,6,train
data/processed_latents/3538_0.pt,3538,0,6,train
data/processed_latents/3538_1.pt,3538,1,6,train
data/processed_latents/3538_2.pt,3538,2,6,train
data/processed_latents/3573_0.pt,3573,0,0,train
data/processed_latents/3573_1.pt,3573,1,0,train
data/processed_latents/3573_2.pt,3573,2,0,train
data/processed_latents/3598_0.pt,3598,0,2,train
data/processed_latents/3598_1.pt,3598,1,2,train
data/processed_latents/3598_2.pt,3598,2,2,train
data/processed_latents/3624_0.pt,3624,0,7,train
data/processed_latents/3624_1.pt,3624,1,7,train
data/processed_latents/3624_2.pt,3624,2,7,train
data/processed_latents/3707_0.pt,3707,0,2,train
data/processed_latents/3707_1.pt,3707,1,2,train
data/processed_latents/3707_2.pt,3707,2,2,train
data/processed_latents/3708_0.pt,3708,0,2,train
data/processed_latents/3708_1.pt,3708,1,2,train
data/processed_latents/3708_2.pt,3708,2,2,train
data/processed_latents/3720_0.pt,3720,0,7,train
data/processed_latents/3720_1.pt,3720,1,7,train
data/processed_latents/3720_2.pt,3720,2,7,train
data/processed_latents/3721_0.pt,3721,0,7,test
data/processed_latents/3721_1.pt,3721,1,7,test
data/processed_latents/3721_2.pt,3721,2,7,test
data/processed_latents/3722_0.pt,3722,0,7,train
data/processed_latents/3722_1.pt,3722,1,7,train
data/processed_latents/3722_2.pt,3722,2,7,train
data/processed_latents/3724_0.pt,3724,0,7,train
data/processed_latents/3724_1.pt,3724,1,7,train
data/processed_latents/3724_2.pt,3724,2,7,train
data/processed_latents/3725_0.pt,3725,0,7,train
data/processed_latents/3725_1.pt,3725,1,7,train
data/processed_latents/3725_2.pt,3725,2,7,train
data/processed_latents/3761_0.pt,3761,0,7,train
data/processed_latents/3761_1.pt,3761,1,7,train
data/processed_latents/3761_2.pt,3761,2,7,train
data/processed_latents/3762_0.pt,3762,0,7,train
data/processed_latents/3762_1.pt,3762,1,7,train
data/processed_latents/3762_2.pt,3762,2,7,train
data/processed_latents/3763_0.pt,3763,0,7,train
data/processed_latents/3763_1.pt,3763,1,7,train
data/processed_latents/3763_2.pt,3763,2,7,train
data/processed_latents/3765_0.pt,3765,0,7,train
data/processed_latents/3765_1.pt,3765,1,7,train
data/processed_latents/3765_2.pt,3765,2,7,train
data/processed_latents/3766_0.pt,3766,0,7,val
data/processed_latents/3766_1.pt,3766,1,7,val
data/processed_latents/3766_2.pt,3766,2,7,val
data/processed_latents/3775_0.pt,3775,0,5,train
data/processed_latents/3775_1.pt,3775,1,5,train
data/processed_latents/3775_2.pt,3775,2,5,train
data/processed_latents/3776_0.pt,3776,0,5,train
data/processed_latents/3776_1.pt,3776,1,5,train
data/processed_latents/3776_2.pt,3776,2,5,train
data/processed_latents/3777_0.pt,3777,0,5,train
data/processed_latents/3777_1.pt,3777,1,5,train
data/processed_latents/3777_2.pt,3777,2,5,train
data/processed_latents/3778_0.pt,3778,0,5,train
data/processed_latents/3778_1.pt,3778,1,5,train
data/processed_latents/3778_2.pt,3778,2,5,train
data/processed_latents/3779_0.pt,3779,0,5,train
data/processed_latents/3779_1.pt,3779,1,5,train
data/processed_latents/3779_2.pt,3779,2,5,train
data/processed_latents/3832_0.pt,3832,0,2,train
data/processed_latents/3832_1.pt,3832,1,2,train
data/processed_latents/3832_2.pt,3832,2,2,train
data/processed_latents/3833_0.pt,3833,0,7,train
data/processed_latents/3833_1.pt,3833,1,7,train
data/processed_latents/3833_2.pt,3833,2,7,train
data/processed_latents/3840_0.pt,3840,0,7,train
data/processed_latents/3840_1.pt,3840,1,7,train
data/processed_latents/3840_2.pt,3840,2,7,train
data/processed_latents/3880_0.pt,3880,0,2,train
data/processed_latents/3880_1.pt,3880,1,2,train
data/processed_latents/3880_2.pt,3880,2,2,train
data/processed_latents/3895_0.pt,3895,0,5,train
data/processed_latents/3895_1.pt,3895,1,5,train
data/processed_latents/3895_2.pt,3895,2,5,train
data/processed_latents/3896_0.pt,3896,0,5,train
data/processed_latents/3896_1.pt,3896,1,5,train
data/processed_latents/3896_2.pt,3896,2,5,train
data/processed_latents/3904_0.pt,3904,0,2,train
data/processed_latents/3904_1.pt,3904,1,2,train
data/processed_latents/3904_2.pt,3904,2,2,train
data/processed_latents/3905_0.pt,3905,0,2,train
data/processed_latents/3905_1.pt,3905,1,2,train
data/processed_latents/3905_2.pt,3905,2,2,train
data/processed_latents/3906_0.pt,3906,0,2,train
data/processed_latents/3906_1.pt,3906,1,2,train
data/processed_latents/3906_2.pt,3906,2,2,train
data/processed_latents/3908_0.pt,3908,0,2,train
data/processed_latents/3908_1.pt,3908,1,2,train
data/processed_latents/3908_2.pt,3908,2,2,train
data/processed_latents/3909_0.pt,3909,0,2,val
data/processed_latents/3909_1.pt,3909,1,2,val
data/processed_latents/3909_2.pt,3909,2,2,val
data/processed_latents/3910_0.pt,3910,0,2,train
data/processed_latents/3910_1.pt,3910,1,2,train
data/processed_latents/3910_2.pt,3910,2,2,train
data/processed_latents/3911_0.pt,3911,0,2,train
data/processed_latents/3911_1.pt,3911,1,2,train
data/processed_latents/3911_2.pt,3911,2,2,train
data/processed_latents/3912_0.pt,3912,0,2,train
data/processed_latents/3912_1.pt,3912,1,2,train
data/processed_latents/3912_2.pt,3912,2,2,train
data/processed_latents/3913_0.pt,3913,0,2,train
data/processed_latents/3913_1.pt,3913,1,2,train
data/processed_latents/3913_2.pt,3913,2,2,train
data/processed_latents/3920_0.pt,3920,0,2,train
data/processed_latents/3920_1.pt,3920,1,2,train
data/processed_latents/3920_2.pt,3920,2,2,train
data/processed_latents/3921_0.pt,3921,0,2,test
data/processed_latents/3921_1.pt,3921,1,2,test
data/processed_latents/3921_2.pt,3921,2,2,test
data/processed_latents/3950_0.pt,3950,0,7,val
data/processed_latents/3950_1.pt,3950,1,7,val
data/processed_latents/3950_2.pt,3950,2,7,val
data/processed_latents/4013_0.pt,4013,0,2,train
data/processed_latents/4013_1.pt,4013,1,2,train
data/processed_latents/4013_2.pt,4013,2,2,train
data/processed_latents/4017_0.pt,4017,0,2,train
data/processed_latents/4017_1.pt,4017,1,2,train
data/processed_latents/4017_2.pt,4017,2,2,train
data/processed_latents/4022_0.pt,4022,0,7,val
data/processed_latents/4022_1.pt,4022,1,7,val
data/processed_latents/4022_2.pt,4022,2,7,val
data/processed_latents/4037_0.pt,4037,0,2,train
data/processed_latents/4037_1.pt,4037,1,2,train
data/processed_latents/4037_2.pt,4037,2,2,train
data/processed_latents/4066_0.pt,4066,0,2,train
data/processed_latents/4066_1.pt,4066,1,2,train
data/processed_latents/4066_2.pt,4066,2,2,train
data/processed_latents/4067_0.pt,4067,0,2,test
data/processed_latents/4067_1.pt,4067,1,2,test
data/processed_latents/4067_2.pt,4067,2,2,test
data/processed_latents/4068_0.pt,4068,0,2,train
data/processed_latents/4068_1.pt,4068,1,2,train
data/processed_latents/4068_2.pt,4068,2,2,train
data/processed_latents/4069_0.pt,4069,0,2,train
data/processed_latents/4069_1.pt,4069,1,2,train
data/processed_latents/4069_2.pt,4069,2,2,train
data/processed_latents/4070_0.pt,4070,0,5,train
data/processed_latents/4070_1.pt,4070,1,5,train
data/processed_latents/4070_2.pt,4070,2,5,train
data/processed_latents/4071_0.pt,4071,0,5,train
data/processed_latents/4071_1.pt,4071,1,5,train
data/processed_latents/4071_2.pt,4071,2,5,train
data/processed_latents/4072_0.pt,4072,0,5,train
data/processed_latents/4072_1.pt,4072,1,5,train
data/processed_latents/4072_2.pt,4072,2,5,train
